Roll Year,Jurisdiction,Neigh Code,Neigh Description,Situs Street Address,Situs City,Legal Description,First PID,Property Class,Property SubClass,Previous Roll Value,Actual Value Land Total,Actual Value Impr Total,Actual Value Total,Predominant Manual Class Code,Primary Actual Use Code
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 21, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-516,01,0106,346900,586000,195000,781000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 22, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-524,01,0106,262800,444000,148000,592000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 23, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-532,01,0106,254900,430000,143000,573000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 24, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-541,01,0106,357500,613000,204000,817000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 25, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-559,01,0106,348000,587000,195000,782000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 26, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-567,01,0106,296000,497000,165000,662000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 27, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-575,01,0106,240000,395000,131000,526000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 28, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-583,01,0106,258900,432000,144000,576000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 28, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-583,01,0106,258900,432000,144000,576000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 29, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-591,01,0106,258900,432000,144000,576000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 30, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-605,01,0106,238800,393000,131000,524000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 31, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-613,01,0106,294800,496000,165000,661000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 32, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-621,01,0106,369500,616000,205000,821000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 33, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-630,01,0106,268100,444000,148000,592000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 33, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-630,01,0106,268100,444000,148000,592000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 34, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-648,01,0106,252000,418000,139000,557000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 35, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-656,01,0106,258900,432000,144000,576000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 36, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-664,01,0106,260000,433000,144000,577000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 37, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-672,01,0106,357500,600000,200000,800000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 38, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-681,01,0106,310800,518000,172000,690000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 39, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-699,01,0106,250700,409000,136000,545000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 40, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-702,01,0106,272200,450000,150000,600000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 41, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-711,01,0106,272200,450000,150000,600000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 42, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-729,01,0106,252000,411000,137000,548000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 43, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-737,01,0106,321400,533000,177000,710000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 44, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-745,01,0106,376100,625000,208000,833000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 45, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-753,01,0106,262800,436000,145000,581000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 46, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-761,01,0106,254900,422000,140000,562000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 47, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-770,01,0106,262800,436000,145000,581000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 48, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-788,01,0106,262800,436000,145000,581000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 49, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-796,01,0106,362800,606000,202000,808000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 50, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-800,01,0106,325300,537000,179000,716000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 51, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-818,01,0106,261500,424000,141000,565000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 52, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-826,01,0106,285300,467000,155000,622000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 53, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-834,01,0106,285300,466000,155000,621000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 54, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-842,01,0106,262800,426000,142000,568000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 55, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-851,01,0106,336000,552000,184000,736000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 56, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-869,01,0106,393400,648000,216000,864000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 57, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-877,01,0106,266700,440000,146000,586000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 58, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-885,01,0106,258700,426000,142000,568000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 59, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-893,01,0106,266700,440000,146000,586000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 60, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-907,01,0106,266700,440000,146000,586000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 61, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-915,01,0106,366900,612000,204000,816000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 62, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-923,01,0106,313500,524000,174000,698000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 63, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-931,01,0106,273500,440000,146000,586000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 64, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-940,01,0106,297400,483000,161000,644000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 64, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-940,01,0106,297400,483000,161000,644000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 65, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-958,01,0106,498000,858000,286000,1144000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 65, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-958,01,0106,498000,858000,286000,1144000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 66, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-966,01,0106,333500,551000,183000,734000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 67, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-974,01,0106,392100,649000,216000,865000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 68, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-982,01,0106,269400,443000,147000,590000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 69, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-767-991,01,0106,261500,429000,143000,572000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 70, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-768-008,01,0106,269500,444000,148000,592000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 70, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-768-008,01,0106,269500,444000,148000,592000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 71, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-768-016,01,0106,269600,445000,148000,593000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307210,West Esquimalt,916 LYALL,ESQUIMALT,"STRATA LOT 72, PLAN EPS8080, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",031-768-024,01,0106,366700,614000,204000,818000,B705 - Strata Apartment - Hi-Rise,030 - Strata-Lot Residence (Condominium)
